text,label
How do you pronounce `` Tzimisce '' ?,abbreviation
What is the population of Mozambique ?,number
What was the killer whale who died at Sea World of a fungal infection named ?,entity
What are the odds of giving birth to twins ?,number
What is cunnilingus ?,abbreviation
What is the origin of the atom ?,abbreviation
What was the nickname of model Leslie Hornby ?,human
How many people are there in the world ?,number
"What is the meaning of caliente , in English , ?",abbreviation
What does it mean `` Rupee Depreciates '' ?,abbreviation
"Who killed more people , Hitler or Stalin ?",human
How many inches over six feet is the Venus de Milo ?,number
What is the name of Joan Jett 's band ?,human
What is the salary of a U.S. Representative ?,number
How many astronauts have been on the moon ?,number
Who played Lucas McCain on The Rifleman ?,human
What two countries contain Sierra Nevada mountains ?,location
Why does it snow ?,abbreviation
How many visitors go to the Vatican each year ?,number
How is the election of a new Pope announced to the world ?,abbreviation
What animal occurs in Spielberg 's `` Jaws '' ?,entity
How do I impress a guy ?,abbreviation
What was her real name ?,human
Who is the most sexy celebrity ?,human
What 's the term for a bet before cards are dealt ?,entity
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?,entity
What novel did Ian Fleming introduce James Bond in ?,entity
What is a biologist ?,abbreviation
What country contains the highest point in South America ?,location
What incident caused the canning of a summit conference between Eisenhower and Khrushchev ?,abbreviation
What was the Vietnam War ?,abbreviation
What 's a `` coup de poing '' to a French boxer ?,abbreviation
CPR is the abbreviation for what ?,description
Who is Desmond Tutu ?,human
What sport do the Cleaveland Cavaliers play ?,entity
"What did FCC chairman Newton Minow declare TV to be on May 9 , 1961 ?",abbreviation
What color is most often used to symbolize truth ?,entity
How many continents are there ?,number
What country buys 25 percent of the world 's tea exports ?,location
Who played the Ringo Kid in the 1939 film Stagecoach ?,human
"What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?",entity
What wheel did Blaise Pascal invent in a search for perpetual motion ?,entity
What company was the original sponsor of TV 's Superman ?,human
What was the role of the Medieval Guild ?,human
Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,human
What is the best distance education university or college ?,human
What is Bill Gross 's email address ?,location
What is the population of Ohio ?,number
How many American actors were nominated for the best actor Oscar for 1983 ?,number
"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",entity
What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?,human
"Who wrote the song , `` Stardust '' ?",human
What is the connection between New Krypton and Daxam ?,entity
What sea did the Romans call mare nostrum ?,location
Who is the mayor of Marbella ?,human
How many men died building the Mackinaw Bridge ?,number
What is the geographical center of the US including Alaska and Hawaii ?,location
Who was the Democratic nominee in the American presidential election ?,human
"Where is the actress , Marion Davies , buried ?",location
What age followed the Bronze Age ?,entity
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,abbreviation
Who invented the horoscope ?,human
What is a fear of women ?,entity
What is a fear of night or darkness ?,entity
What game does Garry Kasparov play ?,entity
What country has problems with hooligans ?,location
How is an executioner determined ?,abbreviation
What is multimedia ?,abbreviation
How does a chick breathe inside an egg ?,abbreviation
What famed river flows through Bagdad ?,location
Which police department made the largest cocaine seizure ever in Ventura County ?,human
How do you look up criminal records on the Internet ?,abbreviation
What does the Georgetown `` Hoya '' mean ?,abbreviation
Which of the following rock 'n roll stars has a `` star '' on Hollywood Boulevard ?,human
Who said `` the only thing we have to fear is fear itself '' ?,human
What Cherokee Indian gave his name to a tree ?,human
What are the names of Richard Nixon 's two daughters ?,human
What did the Chinese emperor present to the English soldier Gordon in recognition of his services in quelling rebellions ?,entity
What is the capital of Italy ?,location
What is the folklore story regarding birds ' nests and birds in Christmas trees ?,entity
"In order from the top , the four stripes on a can of Pepsi are what colors ?",entity
How many people have died of tuberculosis ?,number
Who was the first governor of West Virginia ?,human
What is another word for diet ?,entity
How many years ago did the ship Titanic sink ?,number
How many horses are there on a polo team ?,number
What is Supergirl 's secret identity ?,human
What state has the most Indians ?,location
What game is Garry Kasparov really good at ?,entity
What is worth seeing in Reims ?,location
Who was the president of Vichy France ?,human
What J.R.R. Tolkien book features Bilbo Baggins as the central character ?,entity
On which flight did Fawaz Younis commit air piracy and hostage taking ?,entity
What is damage to business and government caused by bureaucracy ?,entity
How do I know if I am pregnant ?,abbreviation
What is the rarest coin ?,entity
Who wrote the lyrics to Porgy and Bess ?,human
Who was the prophet of the Muslim people ?,human
What is the population of the largest Chilean city,number
What was the eighth day following the Nones in each month of the Roman calendar called ?,entity
What is the smallest country in Africa ?,location
What are the 10 largest cities in the US ?,location
What happened to Pompeii ?,abbreviation
What basketball maneuver did Bert Loomis invent ?,entity
What South African producer had a 1988 profit of $836 million ?,human
Who replaced Bert Parks as the host of The Miss America Pageant ?,human
Where is the oldest living thing on earth ?,location
Where is Amsterdam ?,location
What are the four most widely-used languages in North America ?,entity
What company tabulates the ballots in voting for the Academy Awards ?,human
What were the trials called which followed World War II ?,entity
When was Dubai 's first concrete house built ?,number
How many eyes does a bat have ?,number
Who was known as the Time Master in comic books ?,human
What does MSG stand for ?,description
What were the causes of the Civil War ?,abbreviation
How many emperors were there in the Roman Empire ?,number
What is Judy Garland 's date of birth ?,number
What woman pitcher has struck out Ted Williams and Hank Aaron ?,human
How much money does the Sultan of Brunei have ?,number
What are the seven seas ?,location
What 's the traditional drink at the Kentucky Derby ?,entity
Mississippi is nicknamed what ?,entity
How many pairs of legs does a lobster have ?,number
Why is Chicago named Chicago ?,abbreviation
What was the name of Randy Craft 's lawyer ?,human
Why is Microsoft 's Windows 3 such a successful computer program ?,abbreviation
How many years is Johnnie Walker Black Label aged ?,number
What month 's third weekend is the Monterey Jazz Festival held on ?,number
What 's the green variety of beryl called ?,entity
How many feet high is the hurdle in front of a runner 's steeplechase water jump ?,number
Who started the Dominos Pizza chain ?,human
What is the difference between New York-style and Chicago-style pizza ?,abbreviation
What is the definition of a cascade ?,abbreviation
Where can I find a large list of 5 to 6 letter words ?,location
What are the diseases that can be cured by black cumin ?,entity
What is the Motto for the State of Maryland ?,abbreviation
"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?",human
What was football star Elroy Hirsch 's nickname ?,human
What is the largest sculpture in the world ?,entity
What was `` America 's recessed-filter cigarette '' ?,entity
What was Edward Albee 's first full-length play ?,entity
Who was Darius ?,human
What is the abbreviation of the company name ` General Motors ' ?,description
When was Yemen reunified ?,number
Who died 1 feet from where John F. Kennedy did ?,human
What does a philatelist collect ?,entity
Who starred with Charlie Chaplin in Modern Times and The Great Dictator ?,human
What government department did The Untouchables work for ?,human
How many degrees cooler is the inside of a cucumber than the air outside ?,number
"What garment was named for Bradley , Voorhees and Day ?",entity
What 's a Craps player called ?,entity
When did Theo Rousseau paint the `` Forest of Fontaine '' ?,number
What were the first words spoken on a film sound track ?,abbreviation
What is your favorite color ?,entity
What police force did Mack Sennett create ?,human
What is a wet dream ?,abbreviation
Who is the president of the Spanish government ?,human
Which gender has bigger thighs ?,entity
How can I get someone 's email address ?,abbreviation
Why do heavier objects travel downhill faster ?,abbreviation
What is fellatio ?,abbreviation
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,human
When did the Dow first reach ?,number
How was the element calcium named ?,abbreviation
Where can I find pictorial directions on how to build a very simple treehouse ?,location
What is the world 's highest peak ?,location
"Whose special bear 's creator was born on January 18 , 1779 ?",human
What is difference between a poster and a print ?,abbreviation
What city is graced by the Arch of Titus ?,location
What is a leper ?,abbreviation
What ocean did the Titanic sink in ?,location
What does S.O.S. stand for ?,description
What is the abbreviation of the National Bureau of Investigation ?,description
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,human
What level of government or governmental agency is responsible for dealing with racism ?,human
How long does it take different materials to decompose ?,number
What is the name of the police officer who tried to keep order in Top Cat 's neighborhood ?,human
What year was the NAACP founded ?,number
"In Sinclair Lewis ' `` Main Street , '' what was the name of the typical American town ?",location
What natural attractions draw the most visitors in the United States ?,location
Name the largest country in South America .,location
Why can 't you taste anything when you have a cold ?,abbreviation
What 1963 Joseph L. Mankiewicz film cost $28 million ?,entity
What 's the oldest capital city in the Americas ?,location
What do economists do ?,abbreviation
How do birds have sex ?,abbreviation
How do you address a Chinese person ?,abbreviation
How long was the longest hiccup attack ?,number
What is the world record for the longest hair ?,number
Where did the saying `` rule of thumb '' come from ?,abbreviation
What American League baseball team 's worst finish between 1926 and 1964 was fourth ?,human
What company sells the most greeting cards ?,human
Who portrayed Dracula in Hammer Studios ' films ?,human
What future President became Senate majority whip under Harry Truman ?,human
"What word occurs 46 , 227 times in the Bible ?",entity
What did Warlock wear on his forehead in Marvel comics ?,entity
What was spawned the term `` MiG Alley '' ?,entity
How many bytes are in a terabyte ?,number
What do sailors use to measure time ?,entity
Where did Victor Hugo spend his exile ?,location
What sports event is Meyer Wolfsheim supposed to have fixed in The Great Gatsby ?,entity
What is the secret of the universe ?,abbreviation
What did Delilah do to Samson 's hair ?,abbreviation
What was American folk hero John Chapman 's nickname ?,human
"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",human
Where can I find the schematics to the windshield wiper mechanism ?,location
What is in baby powder and baby lotion that makes it smell the way it does ?,abbreviation
What U.S. state has sagebrush as its state flower ?,location
What ethnic group introduced the idea of potlatch ?,human
Who 's baby was Sweet Pea on the Popeye cartoon ?,human
Who is the owner of CNN ?,human
What country did King Wenceslas rule ?,location
How do they type Chinese characters on a keyboard ?,abbreviation
What U.S. President had brothers-in-law in the Confederate army ?,human
When was the slinky invented ?,number
What other name were the `` Little Rascals '' known as ?,entity
How much money does a back injury lawsuit get ?,number
What war did the Wanna-Go-Home Riots occur after ?,entity
"What exactly , specifically does sleep do for you ?",abbreviation
What group asked the musical question Do You Believe in Magic ?,human
"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?",human
What is the fastest fish in the world ?,entity
How do I tie dye clothes ?,abbreviation
What Jewish holiday saw the start of the 1973 Mideast War ?,entity
What is the largest island in the Mediterranean Sea ?,location
What hair color can I use to just cover a little gray ?,entity
What is mandibulofacial dysostosis ?,abbreviation
How many colors are there in a rainbow ?,number
In what state was there an 11 million gallon oil spill ?,location
What is the difference between a median and a mean ?,abbreviation
Where is McCarren Airport located ?,location
What does a tarantula eat ?,entity
What kind of science is cosmology ?,entity
What is California 's capital ?,location
What is Zionism ?,abbreviation
What is endometriosis ?,abbreviation
Where is Santa Lucia ?,location
How many years ago did Led Zeppelin release its last album ?,number
"What islands got their name from the Spanish baja mar , meaning shallow water ?",location
What is the difference between a generator and an alternator ?,abbreviation
What African animals are known as The Big Five ?,entity
Where did Dylan Thomas die ?,location
What animals do you find in the stock market ?,entity
"What is p.m. an abbreviation for , as in 5 p.m. ?",description
President Bush compared Saddam Hussein to whom ?,human
What are the Benelux countries ?,location
What was the longest war in U.S. history ?,entity
How old was Gene Siskel ?,number
What is software piracy ?,abbreviation
How did the jack-o '-lantern get it 's name ?,abbreviation
What is a golf ball made of ?,entity
How many events make up the decathlon ?,number
Where is the Kentucky Horse Park located ?,location
What are the Nordic nations ?,location
"What is the history of Hot Wheels cars , and how are they produced ?",abbreviation
What was the outcome of the 1945 Yalta Conference ?,abbreviation
How much pizza do Americans eat in a day ?,number
What year did Jack Nicklaus join the Professional Golfers Association tour ?,number
What is the recipe for Eggs Benedict ?,entity
What kind of greeting is appropriate to send on Yom Kippur ?,abbreviation
How many Israeli athletes were killed at the Munich Olympics ?,number
What 's men 's par on a 455-yard golf hole ?,number
Where is the Smithsonian Institute located ?,location
Who is the premier of China ?,human
What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?,human
Who did the Seven Mules block for ?,human
What are the alveoli ?,abbreviation
Name a Sioux language .,entity
What 2th-century American poet wrote a four-volume biography of Abraham Lincoln ?,human
On which date is the Ukrainians ' Christmas ?,number
Where is Mozambique located ?,location
Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?,human
How does blood clot ?,abbreviation
Who is Samuel Pickering ?,human
What tennis player has the nickname `` Nasty '' ?,human
What number of American soldiers remain unaccounted from the Vietnam war ?,number
Why are there no white lines on pro footballs ?,abbreviation
What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,entity
What six-foot temperance advocate wielded her hatchet on saloons ?,human
What are the lengths of pearl necklaces ?,number
What color were Ernest Hemingway 's eyes ?,entity
Where is the Orange Bowl ?,location
What is the collective noun for geese ?,entity
What kind of animal was Winnie the Pooh ?,entity
Where is the Isle of Man ?,location
"What English playwright penned : `` Where the bee sucks , so shall I '' ?",human
What 's the world 's most common compound ?,entity
What is hydrogen ?,abbreviation
What did the ancients call the four great elements ?,entity
Who wrote The Secret Life of Walter Mitty ?,human
What 's the world 's largest cathedral ?,location
Where are the Austerlitz and Victor Hugo subway stops ?,location
What are the lyrics to `` Smelly Cat '' ?,abbreviation
Who invented `` The Muppets '' ?,human
Where is Glasgow ?,location
What does NASDAQ stand for ?,description
What does snafu stand for ?,description
What two countries is Andorra nestled between ?,location
Name the child left on a doorstep at the beginning of Gasoline Alley .,human
When did Thatcher become prime minister ?,number
Who bestowed great power upon Captain Britain ?,human
Where are the busiest Amtrak rail stations in the U.S. ?,location
"When Superman needs to get away from it all , where does he go ?",location
What is a Mexican hairless ?,abbreviation
Who comprised the now-defunct comic book team known as the Champions ?,human
What is the abbreviated term used for the National Bureau of Investigation ?,description
How long does it take light to reach the Earth from the Sun ?,number
What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?,human
What ocean is the largest in the world ?,location
What is a transistor ?,abbreviation
How come light bulbs go out ?,abbreviation
What sign is The Water Carrier the zodiacal symbol for ?,entity
What 's the largest U.S. city on the Great Lakes ?,location
Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .,human
What did n't Rocky Marciano do in his pro boxing career ?,abbreviation
What is a person called that likes fire ?,human
What is the best hospital for orthopedics in the country ?,location
What did Cool Hand Luke go to jail for ?,abbreviation
What attorney-general ordered the closing of Alcatraz ?,human
What crop failure caused the Irish Famine ?,entity
How can I find out my biorhythm ?,abbreviation
Who was chief engineer of the Starship Enterprise ?,human
How many three-letter permutations can be made from the four letters : c ?,number
Where can an individual get a contact lens tested that burned the entire surface of eye when new ?,location
What is the mission of Nike ?,entity
Who founded the modern theory of probability ?,human
What country 's capital was formed when Pesth and Buda merged ?,location
How is Answers.com different from KnowPost.com ?,abbreviation
How many bones are there in the human hand ?,number
What building are British monarchs crowned in ?,location
What is the city in which Maurizio Pellegrin lives called ?,location
What wild and crazy guy wrote a book called Cruel Shoes ?,human
What is 55 times sweeter than cane sugar ?,entity
Who killed Caesar ?,human
Where is the location of the Orange Bowl ?,location
What was the name of the cook on Rawhide ?,human
What is the name of the brilliant British economist behind its creation ?,human
Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,human
What countries have the largest armed forces in the world ?,location
How many member states are in the UN ?,number
What household products are there for adult acne ?,entity
What mythical figure carries an hourglass and a scythe ?,human
How you can raise your IQ ?,abbreviation
What four forms does gold occur in ?,entity
"What is the location of Edinburgh , Scotland ?",location
How many islands does Fiji have ?,number
What countries have the most auto thefts ?,location
What is the life expectancy of an elephant ?,number
How do I do this ?,abbreviation
Why did the chicken cross the road ?,abbreviation
What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?,number
How do I find out what cities are in a certain area code ?,abbreviation
How far is the longest hole in 1 on any golf course and where did it happen ?,number
What stringed weapon fires a bolt ?,entity
What seven digits follow the area code in the number for long distance information ?,number
What is the largest museum in the world ?,location
"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?",entity
Which high schools are included in the South Florida Ice Hockey league ?,human
When are the Oscars Academy Awards in 1999 ?,number
What country boasts Ismail 's Palace and the Palace of King Farouk ?,location
What is power steering ?,abbreviation
What should you do for an ankle sprain ?,abbreviation
What is object-oriented design ?,abbreviation
In 139 the papal court was forced to move from Rome to where ?,location
What American sergeant lost both of his hands in combat during World War II and then went on to act in a single movie for which he won two Oscars ?,human
How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?,abbreviation
What 's a water funnel ?,abbreviation
What is website of the International Court of Justice ?,location
What is a hyperlink ?,abbreviation
What James Michener book is subtitled Spanish Travels and Reflections ?,entity
What are pushed and coupled in hump yards ?,entity
"Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?",human
Where is Kings Canyon ?,location
What does NASA stand for ?,description
What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?,human
What are the names of the tourist attractions in Reims ?,location
What determines the value of the pearl ?,entity
Where did the world come from ?,location
On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus ?,number
Where is Tufts University ?,location
Where was the first restaurant ?,location
What is idealab ! ?,abbreviation
What strait links the Mediterranean Sea and the Atlantic Ocean ?,location
What is a person 's socioeconomic position ?,abbreviation
What famed London criminal court was once a feudal castle ?,location
What was the first U.S.-based team in the NHL ?,human
What is the leading pecan and peanut growing state ?,location
Name the only extant trilogy of classical Greek plays .,entity
What is making love ?,abbreviation
Who wrote NN DT NNP NNP '' ?,human
"What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?",human
What is the Bernoulli Principle ?,abbreviation
What terror of the sea did Johnny Horton sing about ?,entity
"What does the word camaro mean , from the GM car the Camaro ?",abbreviation
How many people was Randy Craft convicted of killing ?,number
How many consecutive baseball games did Lou Gehrig play ?,number
What is November 's birthstone ?,entity
What 's the U.S. Navy hymn ?,entity
What does the T.S. stand for in T.S. Eliot 's name ?,description
How do you match a name to a social security number ?,abbreviation
How many freckles does Howdy Doody have on his face ?,number
Approximately how much does a teaspoon of matter weigh in a black hole ?,number
What effect does LSD have on the brain ?,abbreviation
Where do chihuahuas come from ?,abbreviation
What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?,human
"What basketball player is credited with 23 , 924 rebounds ?",human
What square is the geographical center of London ?,location
What 's the closest G2 Spectrum Yellow Dwarf to Earth ?,location
Where did surfing originate ?,location
How can I enforce new rules to a group of youngsters who have been allowed to do as they please .,abbreviation
What is the best online games site ?,location
What was the Christian name of the title character in Our Miss Brooks ?,human
How does hair curl ?,abbreviation
What does IQ stand for ?,description
How many furlongs are there in a mile-and-a-quarter recetrack ?,number
What kind of hat does Bat Masterson wear ?,entity
What British TV series inspired All in the Family ?,entity
What is the longest river in the United States ?,location
What is a disaccharide ?,abbreviation
What 's the third month of the Gregorian calendar ?,number
What happens when a body part falls asleep ?,abbreviation
What color are the castellated walls of the Kremlin ?,entity
What Soviet leader owned a Rolls-Royce ?,human
How many school districts are there in the United States ?,number
Who is the leading competitor of Trans Union Company ?,human
What is the world 's largest distilling company ?,human
"What country did the Nazis occupy for 1 , CD NNS IN NNP NNP NNP .",location
What singer sings `` Oh Boy '' ?,human
What kind of company is 7-Eleven ?,human
"What does caliente mean , in English ?",abbreviation
What is a fear of disease ?,entity
How long does it take the Milky Way Galaxy to make one revolution ?,number
What is the name of the vaccine for chicken pox ?,entity
What is a dangling participle ?,abbreviation
What mountainous region of the world is the Lhasa Apso dog native to ?,location
What U.S. city is known as The Rubber Capital of the World ?,location
"What soft drink first appeared in the Old Corner Drug Store in Waco , Texas , in 1885 ?",entity
How many hours of work does it take a typist to complete a 100-page screenplay ?,number
What player squats an average of 3 times during a baseball doubleheader ?,human
How do you fix squeaky floors ?,abbreviation
What knighted actor narrates TV 's The World at War ?,human
What 's the most delicate-tasting member of the onion family ?,entity
What diminutive American female gymnast stole the show at the 1984 Olympics ?,human
What were the first bodies visited by spacecraft ?,location
What city has the two steepest streets in the U.S. ?,location
How many times does the tide ebb and flow each day ?,number
A normal human pregnancy lasts how many months ?,number
"What famous coach said `` if you can 't beat 'em in the alley , you can 't beat 'em on the ice '' ?",human
Who is always trying to get the rent from Andy Capp ?,human
Name a female figure skater .,human
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,location
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,human
Who is the fastest swimmer in the world ?,human
"What is the origin of the word , JJ .",abbreviation
How much did the first Barbie doll sell for in 1959 ?,number
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,entity
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?,entity
What is the capital of Kosovo ?,location
What nationality were the 123 people who died in the Black Hole of Calcutta ?,location
What mountain range marks the border of France and Spain ?,location
How would I find the price of different organs that have been donated ?,abbreviation
What company markets a shampoo `` for brunettes only '' ?,human
What was Mark Johnson referring to when he said : `` I still can 't believe it- we beat the Russians ? '',entity
Who did Sonny Liston succeed as world heavyweight boxing champion ?,human
Where could I go to take a ride on a steam locomotive ?,location
How high must a mountain be to be called a mountain ?,number
What are the four largest mountain ranges in the continental United States ?,location
"Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?",human
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",entity
"What new middle school was built in Philadelphia , Pennsylvania last year ?",human
What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?,human
In what year was the first patent for the pull-tab opener on cans obtained ?,number
What is the name of the dog on the Cracker Jack box ?,entity
What 's the score of a forfeited baseball game ?,number
How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?,number
What cable network bills itself as `` the family entertainer '' ?,human
"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",entity
Who is Prince Naseem Hamed ?,human
What are bear and bull markets ?,abbreviation
Where are the headquarters of Eli Lilly ?,location
What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths ?,entity
What company makes impulse hardening equipment ?,human
What is the only modern language that capitalizes its singular first-person pronoun ?,entity
Where is Trinidad ?,location
What is the acronym for the National Bureau of Investigation ?,description
When was the Brandenburg Gate in Berlin built ?,number
What California desert is dubbed High Desert ?,location
Where are all European and American eels born ?,location
What English queen had six fingers on one hand ?,human
Who was Darth Vader 's son ?,human
"What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?",human
What are the five richest countries in the world ?,location
How many feet long is a baseball pitcher 's rubber ?,number
How does a hurricane form ?,abbreviation
"Name a movie that the actress , Sandra Bullock , had a role in .",entity
How do hermit crabs reproduce ?,abbreviation
How many Marx Brothers were there ?,number
"What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?",human
What document did President Andrew Johnson want a copy of placed under his head upon his burial ?,entity
Name the four stories contained in Edith Wharton 's `` Old New York . '',entity
When did Mount St. Helen last have a major eruption ?,number
Where is the bridge over the river Kwai ?,location
Who wrote The Red Badge of Courage ?,human
Why do people get calluses ?,abbreviation
What capital is built around Monument Circle which contains soldiers and sailors monument ?,location
What are the two languages of Malta ?,entity
What 's the nearest star to Earth ?,location
What is a fear of slime ?,entity
What is the cost of the drugs used in tuberculosis treatments ?,number
What 's the maximum number of clubs a golfer may use in a round ?,number
How many Gutenberg Bibles are there ?,number
What is widely used to detect birth defects ?,entity
Who portrayed Carl Bernstein in All the President 's Men ?,human
When was the first Barbie produced ?,number
How can you contact play producers and promoters on-line ?,abbreviation
"What `` melts in your mouth , not in your hands '' .",entity
How many colonies were involved in the American Revolution ?,number
What flag flies over Wake Island ?,entity
Who starred in Singing in the Rain and The Singing Nun ?,human
What Dickens novel has David carrying the message `` Barkis is willin '' to Peggy ?,entity
In which state are the Mark Twain National Forests ?,location
What is Latin for incompetent ?,entity
What is the name of the inventor of silly putty ?,human
What features of the African elephant are larger than those of the Indian elephant ?,abbreviation
What is the largest city in Connecticut ?,location
Who retired with 755 home runs to his credit ?,human
What should the temperature be set at while baking Peachy Oat Muffins ?,number
Where 's the 19th hole on a golf course ?,location
What is carpal tunnel syndrome ?,abbreviation
What year were the Olympic Games played in where Nadia Comaneci became popular ?,number
How big is the largest diamond ?,number
What season begins with the vernal equinox ?,number
What 's the official animal of Canada ?,entity
What is `` the great American family cereal '' ?,entity
What is the origin of the word `` sideburns '' ?,abbreviation
What is a fear of sinning ?,entity
"What do the letters CE stand for on so many products , particularly electrical , purchased now ?",description
How many zip codes are there in the U.S. ?,number
Who declared : `` I think I 'll go out and milk the elk '' ?,human
How much folic acid should an expectant mother get daily ?,number
Where is the Virtual Desk Reference ?,location
What soft drink held a national flavor poll in 1967 ?,entity
What was the name of the flight that Fawaz Younis hijacked ?,entity
What is the correct way to abbreviate cc. at the bottom of a business letter ?,description
What songs were popular in 1948 ?,entity
What state was named the Green Mountain state ?,location
What do the 12 days of Christmas mean ?,abbreviation
How many more weeks of winter are there if a ground hog sees his shadow ?,number
Where is one 's corpus callosum found ?,location
What is the principal river of Ireland ?,location
What is osmosis ?,abbreviation
What is the weakest bone in the body ?,entity
What is the telephone number for the University of Kentucky ?,number
"Why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?",abbreviation
Where did Woodstock take place ?,location
What is nuclear proliferation ?,abbreviation
What phone number can I call to have a tree planted ?,number
What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?,entity
"What was Al Capone finally imprisoned for , in 1931 ?",abbreviation
Why did several San Diego schools stop serving apples to students ?,abbreviation
What Irwin Allen bomb has Richard Widmark saying he 'll be `` the first officer in history to get his butt kicked by a mess of bugs ! '' ?,entity
What U.S. state ends with a G ?,location
Who played Sally Rogers on The Dick Van Dyke Show ?,human
What city contains the district of Hell 's Kitchen ?,location
What is a nematode ?,abbreviation
What is goldenseal ?,abbreviation
Where did the Inuits live ?,location
What is Pittsburgh 's baseball team called ?,human
Who murdered Leno and Rosemary LaBianca on August 1,human
"What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?",entity
Who 's played the most games for the New York Yankees ?,human
Name the Ranger who was always after Yogi Bear .,human
How long should you feed your puppy Purina Puppy Chow ?,number
Who earns their money the hard way ?,human
What were the ceremony traditions like during the Elizabethian times ?,entity
What happened in the Long March ?,abbreviation
What is meant by `` capital market '' ?,abbreviation
What is idealab ! ?,abbreviation
"What will a kid eat the middle of , and save the chocolate on the outside for last ?",entity
When was the first practical commercial typewriter marketed ?,number
What is SAP ?,description
What is a portal ?,abbreviation
What is Candlemas Day ?,abbreviation
What was the name of the U.S. 's first manned space program ?,entity
How much caffeine is in a 16 oz cup of coffee ?,number
What is the size of Argentina ?,number
When did Jaco Pastorius die ?,number
What mountain range extends from the Gulf of St. Lawrence to Alabama ?,location
What is splatterpunk ?,abbreviation
Who killed JFK ?,human
"What singer became despondent over the death of Freddie Prinze , quit show business , and then quit the business ?",human
"Who wrote the book , `` Song of Solomon '' ?",human
"What poem contains the line , `` grow old with me the best is yet to be '' .",entity
"Which mosquito 's bite draws blood , DT NN CC DT NN .",entity
What color is Mr. Spock 's blood ?,entity
Who was the lead actress in the movie ` Sleepless in Seattle ' ?,human
How long does it take for your body to restore blood after you donate your blood ?,number
What presidential press secretary dismissed Watergate as a third-rate burglary attempt ?,human
"What was the name of the American ship sunk by a mine in Havana harbor , causing the Spanish-American war ?",entity
Who were leaders of the Byzantine empire ?,human
"What are the world 's three largest oceans , in order of size ?",location
What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?,number
Who is Dear Abby ?,human
What is the name of the American swimmer who won seven gold medals in the 1972 Olympics ?,human
McCarren Airport is located in what city ?,location
What common ailment can 't you catch at the North Pole ?,entity
What is the chromosome number of an elephant ?,number
Where can I find a world atlas map online at no charge ?,location
What album put The Beatles on the cover of Time in 1967 ?,entity
What are the major differences in the Catholic and Methodist religions ?,abbreviation
What is the origin of the term soda jerk ?,abbreviation
"What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?",entity
What does the name Kelly mean ?,abbreviation
